DURANCE16S_15Caa1016Ch0A	ERS31168763
DURANCE16S_15Avi1012Pt02A	ERS31168765
DURANCE16S_15Bue1007Ch02A	ERS31168766
DURANCE16S_15Bue1015Ch02A	ERS31168767
DURANCE16S_15Bau1005Ch02A	ERS31168768
DURANCE16S_15Bau1013Ch02A	ERS31168769
DURANCE16S_15Bau1021Ch02A	ERS31168770
DURANCE16S_15Jus1004Ch0A	ERS31168771
DURANCE16S_15Jus1012Ch0A	ERS31168772
DURANCE16S_15Caa1001Ch0A	ERS31168773
DURANCE16S_15Caa1009Ch0A	ERS31168774
DURANCE16S_15Caa1017Ch0A	ERS31168775
DURANCE16S_15Avi1013Pt02A	ERS31168777
DURANCE16S_15Bue1008Ch02A	ERS31168778
DURANCE16S_15Bue1016Ch02A	ERS31168779
DURANCE16S_15Bau1006Ch02A	ERS31168780
DURANCE16S_15Bau1014Ch02A	ERS31168781
DURANCE16S_15Bau1022Ch02A	ERS31168782
DURANCE16S_15Jus1005Ch0A	ERS31168783
DURANCE16S_15Jus1013Ch0A	ERS31168784
DURANCE16S_15Caa1002Ch0A	ERS31168785
DURANCE16S_15Caa1010Ch0A	ERS31168786
DURANCE16S_15Caa1018Ch0A	ERS31168787
DURANCE16S_15Bue1001Ch02A	ERS31168789
DURANCE16S_15Bue1009Ch02A	ERS31168790
DURANCE16S_15Bue1017Ch02A	ERS31168791
DURANCE16S_15Bau1007Ch02A	ERS31168792
DURANCE16S_15Bau1015Ch02A	ERS31168793
DURANCE16S_15Bau1023Ch02A	ERS31168794
DURANCE16S_15Jus1006Ch0A	ERS31168795
DURANCE16S_15Jus1014Ch0A	ERS31168796
DURANCE16S_15Caa1003Ch0A	ERS31168797
DURANCE16S_15Caa1011Ch0A	ERS31168798
DURANCE16S_15Caa1019Ch0A	ERS31168799
DURANCE16S_15Bue1002Ch02A	ERS31168801
DURANCE16S_15Bue1010Ch02A	ERS31168802
DURANCE16S_15Bue1018Ch02A	ERS31168803
DURANCE16S_15Bau1008Ch02A	ERS31168804
DURANCE16S_15Bau1016Ch02A	ERS31168805
DURANCE16S_15Bau1024Ch02A	ERS31168806
DURANCE16S_15Jus1007Ch0A	ERS31168807
DURANCE16S_15Jus1015Ch0A	ERS31168808
DURANCE16S_15Caa1004Ch0A	ERS31168809
DURANCE16S_15Caa1012Ch0A	ERS31168810
DURANCE16S_15Caa1020Ch0A	ERS31168811
DURANCE16S_15Bue1003Ch02A	ERS31168813
DURANCE16S_15Bue1011Ch02A	ERS31168814
